   i    j      cc  nref
   5  110  0.2127 8485
   5  111  0.2203 8447
   5  112  0.1848 8452
   5  113  0.6978 3503
   5  114  0.1625 8446
   5  115  0.2087 8476
   5  116  0.1824 8484
   5  117  0.1732 8480
   5  118  0.2164 8482
   5  119  0.2158 7422
   5  120  0.9509 8028
   5  121  0.2142 8483
   5  122  0.1616 8484
   5  123  0.8673 8341
   5  124  0.8656 8287
   5  125  0.7541 8483
   5  126  0.9849 8479
   5  127  0.1787 8115
   5  128  0.1689 8112
   5  129  0.1769 8351
   5  130  0.1697 8395
   5  131  0.5813 7844
   5  132  0.9851 7765
   5  133  0.9916 8484
   5  134  0.8139 8479
   5  135  0.8043 7933
   5  136  0.6931 8406
   5  137  0.6964 8409
   5  138  0.1539 8480
   5  139  0.1547 8478
   5  140  0.7876 8481
   5  141  0.7703 7782
   5  142  0.1890 8482
   5  143  0.1684 7340
   5  144  0.7082 7960
   5  145  0.7075 7963
   6    7  0.1349 7158
   6    8  0.8222 7006
   6    9  0.7546  457
   6   10  0.1787 7196
   6   11  0.1373 7197
   6   12  0.1355 7196
   6   13  0.1346 7197
   6   14  0.1403 7153
   6   15  0.1942 7173
   6   16  0.1674 7198
   6   17  0.1465 7195
   6   18  0.1765 7194
   6   19  0.1437 7196
   6   20  0.1809 7198
   6   21  0.1939 7109
   6   22  0.1999 7186
   6   23  0.1454 3307
   6   24  0.1327 7184
   6   25  0.1814 7190
   6   26  0.1447 7197
   6   27  0.1405 7134
   6   28  0.1272 7196
   6   29  0.1889 7192
   6   30  0.1700 7196
   6   31  0.1653 7195
   6   32  0.1804 7195
   6   33  0.1314 7151
   6   34  0.1302 7197
   6   35  0.1459 7195
   6   36  0.1678 7084
   6   37  0.1123 7195
   6   38  0.1924 7196
   6   39  0.1436 7195
   6   40  0.1577 7196
   6   41  0.1514 7185
   6   42  0.1528 7191
   6   43  0.1493 7195
   6   44  0.1937 7191
   6   45  0.1742 7197
   6   46  0.1417 7196
   6   47  0.8534 7195
   6   48  0.1511 7197
   6   49  0.1758 7180
   6   50  0.1435 7193
   6   51  0.1439 7197
   6   52  0.1450 7175
   6   53  0.1350 7196
   6   54  0.1408 7153
   6   55  0.1547 7158
   6   56  0.1461 7184
   6   57  0.1789 7106
   6   58  0.1565 7158
   6   59  0.1406 7197
   6   60  0.1746 5563
   6   61  0.1981 7195
   6   62  0.1794 7198
   6   63  0.1870 7192
   6   64  0.1392 7154
   6   65  0.1634 7158
   6   66  0.1243 7197
   6   67  0.2050 7197
   6   68  0.7019 7136
   6   69  0.1311 7184
   6   70  0.1355 7130
   6   71  0.1534 7187
   6   72  0.1598 7130
   6   73  0.1663 7189
   6   74  0.1938 7179
   6   75  0.9473 6525
   6   76  0.1478 7184
   6   77  0.1643 7182
   6   78  0.1362 7197
   6   79  0.1288 7197
   6   80  0.1287 7152
   6   81  0.7366 6997
   6   82  0.1727 7197
   6   83  0.1426 7196
   6   84  0.1366 7163
   6   85  0.1781 7182
   6   86  0.1946 7196
   6   87  0.1472 7190
   6   88  0.1304 7197
   6   89  0.1344 7151
   6   90  0.1324 7196
   6   91  0.1868 7163
   6   92  0.1344 7187
   6   93  0.1797 7187
   6   94  0.1397 7130
   6   95  0.1603 7198
   6   96  0.1616 7192
   6   97  0.1605 7196
   6   98  0.1379 7184
   6   99  0.1246 7150
   6  100  0.1961 7182
   6  101  0.1665 7125
   6  102  0.6973 7197
   6  103  0.1620 7196
   6  104  0.1362 7198
   6  105  0.1435 7197
   6  106  0.1495 7194
   6  107  0.1618 7197
   6  108  0.1591 7195
   6  109  0.1421 7167
   6  110  0.1844 7195
   6  111  0.1809 7154
   6  112  0.1562 7158
   6  113  0.7171 3535
   6  114  0.1343 7150
   6  115  0.1769 7183
   6  116  0.1491 7197
   6  117  0.1444 7188
   6  118  0.1861 7195
   6  119  0.2163 7195
   6  120  0.9204 7178
   6  121  0.1850 7196
   6  122  0.1303 7195
   6  123  0.8608 7042
   6  124  0.8519 6989
   6  125  0.7692 7196
   6  126  0.9625 7191
   6  127  0.1552 6841
   6  128  0.1414 6838
   6  129  0.1503 7052
   6  130  0.1413 7096
   6  131  0.5843 7177
   6  132  0.9903 7196
   6  133  0.9629 7198
   6  134  0.8223 7191
   6  135  0.8328 7194
   6  136  0.7030 7114
   6  137  0.6920 7115
   6  138  0.1236 7183
   6  139  0.1239 7185
   6  140  0.8003 7186
   6  141  0.8068 7017
   6  142  0.1716 7197
   6  143  0.1882 7180
   6  144  0.7181 6703
   6  145  0.7115 6706
   7    8  0.1695 7731
   7    9  0.1688  457
   7   10  0.9418 11753
   7   11  0.9174 11802
   7   12  0.9229 11786
   7   13  0.9840 11812
   7   14  0.9377 11779
   7   15  0.8796 11577
   7   16  0.9494 11551
   7   17  0.9788 11785
   7   18  0.9483 11756
   7   19  0.9578 11802
   7   20  0.9066 11803
   7   21  0.8897 11464
   7   22  0.8840 11480
   7   23  0.7788 3278
   7   24  0.9856 11786
   7   25  0.9664 11801
   7   26  0.9565 11802
   7   27  0.9743 11743
   7   28  0.9802 11799
   7   29  0.9366 10972
   7   30  0.9109 11401
   7   31  0.9598 11587
   7   32  0.9241 11499
   7   33  0.8561 11777
   7   34  0.9765 11673
   7   35  0.9577 11805
   7   36  0.9616 10979
   7   37  0.9772 11807
   7   38  0.7754 7409
   7   39  0.9807 11809
   7   40  0.9221 11430
   7   41  0.9796 11801
   7   42  0.9642 11795
   7   43  0.9675 11795
   7   44  0.9371 11730
   7   45  0.9548 11742
   7   46  0.9376 11804
   7   47  0.1974 9536
   7   48  0.9783 11799
   7   49  0.9536 10358
   7   50  0.9776 11801
   7   51  0.9462 11802
   7   52  0.9571 11791
   7   53  0.9730 11808
   7   54  0.9383 11780
   7   55  0.9648 10357
   7   56  0.9877 11805
   7   57  0.9345 9431
   7   58  0.9624 10349
   7   59  0.9829 11812
   7   60  0.5975 5527
   7   61  0.9316 10459
   7   62  0.9561 11145
   7   63  0.9423 11729
   7   64  0.9308 11782
   7   65  0.9608 10373
   7   66  0.9760 11809
   7   67  0.8726 10388
   7   68  0.1339 7151
   7   69  0.9822 11795
   7   70  0.9648 11754
   7   71  0.9741 11759
   7   72  0.9675 11729
   7   73  0.9728 11809
   7   74  0.8870 11564
   7   75  0.1116 6487
   7   76  0.9819 11752
   7   77  0.9669 11801
   7   78  0.9824 11810
   7   79  0.9730 11672
   7   80  0.9328 11779
   7   81  0.1478 7042
   7   82  0.9462 11626
   7   83  0.9501 11806
   7   84  0.9839 11805
   7   85  0.9439 11520
   7   86  0.8937 11103
